_id,LogPath,ModelPath,Log,Model,Monolithic,Decomposition,RecomposeStrategy,LogCreationStrategy,PreferBorderTransitions,AddConflictOnlyOnce,UseHideAndReduceAbstraction,GlobalDurationThreshold,LocalDurationThreshold,LogMoveCost,ModelMoveCost,RelativeIntervalThreshold,AbsoluteIntervalThreshold,MaxConflictThreshold,AlignmentPercentageThreshold,MaxIterationThreshold,CostIntervalLo,CostIntervalHi,FitnessLo,FitnessHi,Aligned,ToAlign,Rejected,TotalTraces,RecompositionStepsTaken,TotalTimeTaken
12, ../data/synthetic/2018-05-01_small/net3/net3-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-10-60, net3, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 42.974, 42.974, 0.9487807203642344, 0.9487807203642344, 1000, 0, 0, 1000, 6, 611672
13, ../data/synthetic/2018-05-01_small/net3/net3-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-10, net3, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.018, 58.018, 0.9300558174299871, 0.9300558174299871, 1000, 0, 0, 1000, 8, 510536
14, ../data/synthetic/2018-05-01_small/net3/net3-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-60, net3, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 230.613, 446.694, 0.4592213263601366, 0.720814265998402, 495, 505, 0, 1000, 4, 1054774
15, ../data/synthetic/2018-05-01_small/net4/net4-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-0-0, net4, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 22721
16, ../data/synthetic/2018-05-01_small/net4/net4-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-10, net4, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 7.554, 7.554, 0.9909821290006805, 0.9909821290006805, 1000, 0, 0, 1000, 6, 76637
17, ../data/synthetic/2018-05-01_small/net4/net4-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-60, net4, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 40.124, 40.124, 0.952121617106582, 0.952121617106582, 1000, 0, 0, 1000, 9, 608426
18, ../data/synthetic/2018-05-01_small/net4/net4-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-10, net4, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.242, 58.242, 0.9303833327356833, 0.9303833327356833, 1000, 0, 0, 1000, 8, 570770
19, ../data/synthetic/2018-05-01_small/net4/net4-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-60, net4, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 253.788, 510.176, 0.403261047558893, 0.7031510983226893, 412, 0, 588, 1000, 2, 633321
20, ../data/synthetic/2018-05-01_small/net5/net5-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-0-0, net5, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 26894
21, ../data/synthetic/2018-05-01_small/net5/net5-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-10, net5, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 9.87, 9.87, 0.9884619431163275, 0.9884619431163275, 1000, 0, 0, 1000, 7, 208895
22, ../data/synthetic/2018-05-01_small/net5/net5-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-60, net5, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 41.368, 41.368, 0.9511991411954842, 0.9511991411954842, 1000, 0, 0, 1000, 8, 468384
23, ../data/synthetic/2018-05-01_small/net5/net5-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-60-10, net5, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 57.282, 57.282, 0.9311481321217366, 0.9311481321217366, 1000, 0, 0, 1000, 9, 601186
24, ../data/synthetic/2018-05-01_small/net5/net5-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-60-60, net5, false, sese_25, Random conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 237.332, 516.384, 0.37781312127236577, 0.7140406048557142, 388, 612, 0, 1000, 5, 1184572
