_id,LogPath,ModelPath,Log,Model,Monolithic,Decomposition,RecomposeStrategy,LogCreationStrategy,PreferBorderTransitions,AddConflictOnlyOnce,UseHideAndReduceAbstraction,GlobalDurationThreshold,LocalDurationThreshold,LogMoveCost,ModelMoveCost,RelativeIntervalThreshold,AbsoluteIntervalThreshold,MaxConflictThreshold,AlignmentPercentageThreshold,MaxIterationThreshold,CostIntervalLo,CostIntervalHi,FitnessLo,FitnessHi,Aligned,ToAlign,Rejected,TotalTraces,RecompositionStepsTaken,TotalTimeTaken
10, ../data/synthetic/2018-05-01_small/net3/net3-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-0-0, net3, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 25009
11, ../data/synthetic/2018-05-01_small/net3/net3-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-10-10, net3, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 9.868, 9.868, 0.9878243488346268, 0.9878243488346268, 1000, 0, 0, 1000, 8, 129414
12, ../data/synthetic/2018-05-01_small/net3/net3-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-10-60, net3, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 41.565, 80.508, 0.9040451955853257, 0.9504600605468284, 925, 75, 0, 1000, 5, 929441
13, ../data/synthetic/2018-05-01_small/net3/net3-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-10, net3, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.018, 58.018, 0.9300558174299871, 0.9300558174299871, 1000, 0, 0, 1000, 6, 451646
14, ../data/synthetic/2018-05-01_small/net3/net3-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-60, net3, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 352.668, 396.76, 0.5196726471514007, 0.5730514999636813, 604, 0, 396, 1000, 4, 974777
15, ../data/synthetic/2018-05-01_small/net4/net4-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-0-0, net4, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 24285
16, ../data/synthetic/2018-05-01_small/net4/net4-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-10, net4, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 7.554, 7.554, 0.9909821290006805, 0.9909821290006805, 1000, 0, 0, 1000, 8, 103309
17, ../data/synthetic/2018-05-01_small/net4/net4-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-60, net4, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 40.124, 40.124, 0.952121617106582, 0.952121617106582, 1000, 0, 0, 1000, 8, 648972
18, ../data/synthetic/2018-05-01_small/net4/net4-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-10, net4, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.242, 58.242, 0.9303833327356833, 0.9303833327356833, 1000, 0, 0, 1000, 7, 816778
19, ../data/synthetic/2018-05-01_small/net4/net4-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-60, net4, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 364.498, 494.718, 0.4213418485507755, 0.5736566308746813, 425, 0, 575, 1000, 4, 936578
20, ../data/synthetic/2018-05-01_small/net5/net5-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-0-0, net5, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 25886
21, ../data/synthetic/2018-05-01_small/net5/net5-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-10, net5, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 9.87, 9.87, 0.9884619431163275, 0.9884619431163275, 1000, 0, 0, 1000, 8, 181794
22, ../data/synthetic/2018-05-01_small/net5/net5-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-60, net5, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 41.368, 41.368, 0.9511991411954842, 0.9511991411954842, 1000, 0, 0, 1000, 5, 525522
23, ../data/synthetic/2018-05-01_small/net5/net5-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-60-10, net5, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 57.276, 57.276, 0.9311553440069235, 0.9311553440069235, 1000, 0, 0, 1000, 5, 628141
24, ../data/synthetic/2018-05-01_small/net5/net5-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-60-60, net5, false, sese_25, Random conflicts, Include all, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 356.262, 493.286, 0.40564371347671546, 0.570742815832279, 436, 164, 400, 1000, 4, 1222264
