_id,LogPath,ModelPath,Log,Model,Monolithic,Decomposition,RecomposeStrategy,LogCreationStrategy,PreferBorderTransitions,AddConflictOnlyOnce,UseHideAndReduceAbstraction,GlobalDurationThreshold,LocalDurationThreshold,LogMoveCost,ModelMoveCost,RelativeIntervalThreshold,AbsoluteIntervalThreshold,MaxConflictThreshold,AlignmentPercentageThreshold,MaxIterationThreshold,CostIntervalLo,CostIntervalHi,FitnessLo,FitnessHi,Aligned,ToAlign,Rejected,TotalTraces,RecompositionStepsTaken,TotalTimeTaken
10, ../data/synthetic/2018-05-01_small/net3/net3-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-10, net3, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.018, 58.018, 0.9300558174299871, 0.9300558174299871, 1000, 0, 0, 1000, 11, 383943
11, ../data/synthetic/2018-05-01_small/net3/net3-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-60, net3, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 216.24700000000004, 297.384, 0.6399796615094065, 0.7382060967046802, 875, 125, 0, 1000, 5, 1197084
12, ../data/synthetic/2018-05-01_small/net4/net4-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-10, net4, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 7.554, 7.554, 0.9909821290006805, 0.9909821290006805, 1000, 0, 0, 1000, 9, 64424
13, ../data/synthetic/2018-05-01_small/net4/net4-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-60, net4, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 40.124, 40.124, 0.952121617106582, 0.952121617106582, 1000, 0, 0, 1000, 6, 328862
14, ../data/synthetic/2018-05-01_small/net4/net4-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-10, net4, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.242, 58.242, 0.9303833327356833, 0.9303833327356833, 1000, 0, 0, 1000, 10, 396104
15, ../data/synthetic/2018-05-01_small/net4/net4-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-60, net4, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 306.008, 326.504, 0.6180971764100405, 0.6420707885933516, 817, 0, 183, 1000, 5, 1276839
16, ../data/synthetic/2018-05-01_small/net5/net5-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-10, net5, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 9.87, 9.87, 0.9884619431163275, 0.9884619431163275, 1000, 0, 0, 1000, 9, 109562
17, ../data/synthetic/2018-05-01_small/net5/net5-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-60, net5, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 41.368, 41.368, 0.9511991411954842, 0.9511991411954842, 1000, 0, 0, 1000, 6, 324095
18, ../data/synthetic/2018-05-01_small/net5/net5-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-60-10, net5, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 57.276, 57.276, 0.9311553440069235, 0.9311553440069235, 1000, 0, 0, 1000, 10, 331176
19, ../data/synthetic/2018-05-01_small/net5/net5-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-60-60, net5, false, sese_25, Top five most frequent conflicts set, Strict exclude by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 288.5563333333334, 389.282, 0.5309572865835291, 0.6523208225395103, 699, 7, 294, 1000, 6, 1462631
